date,open,high,low,volume,sentiment
2022/1/7 11:30,57.4,57.57,57.01,538242,0.529082258
2022/1/7 14:00,57.1,57.54,56.98,450998,0.023409968
2022/1/7 15:00,57.1,57.26,56.88,834923,0.017944499
2022/1/10 10:30,57.64,59.99,57.38,3063110,0.522813787
2022/1/10 11:30,59.86,60.17,59.51,802195,0.476419404
2022/1/10 14:00,59.74,59.9,58.63,701985,0.697188001
2022/1/10 15:00,58.8,59.58,58.75,757250,0.645811581
2022/1/11 10:30,60.65,61.99,59.75,2934649,0.602264203
2022/1/11 11:30,60.36,61.38,60.13,1058498,0.53227355
2022/1/11 14:00,61.2,62.13,60.9,1895275,0.854646038
2022/1/11 15:00,62.05,62.49,61.83,1722510,0.65763407
2022/1/12 10:30,62.49,62.73,61.3,2213998,0.642764331
2022/1/12 11:30,62,62.37,61.73,666351,0.619041392
2022/1/12 14:00,62.3,66.55,62.3,5454147,0.700398374
2022/1/12 15:00,65.16,65.55,64.69,1851081,0.740081331
2022/1/13 10:30,65,65.98,63.22,2947804,0.553603294
2022/1/13 11:30,63.52,65.6,63.28,1322623,0.449759166
2022/1/13 14:00,65.56,68.02,65.56,5458382,0.643956239
2022/1/13 15:00,66.37,66.76,65.89,1744204,0.631354864
2022/1/14 10:30,67.49,72.02,66.14,10496754,0.617606668
2022/1/14 11:30,71.94,72.88,70.76,4523344,0.506721248
2022/1/14 14:00,71.63,78.73,71.63,10526840,0.66178717
2022/1/14 15:00,77.43,77.63,75.88,5308061,0.670682113
2022/1/17 10:30,80,87.24,78.5,21189515,0.594146697
2022/1/17 11:30,86.8,87.66,84.4,4017189,0.527838133
2022/1/17 14:00,85.79,86.18,82.11,4091447,0.414535946
2022/1/17 15:00,83.69,89.68,82.84,7653647,0.517900971
2022/1/18 10:30,85,87.94,80.08,16417864,0.506916803
2022/1/18 11:30,82,84.88,81.9,3242854,0.543018795
2022/1/18 14:00,82.99,83.33,80.22,3981798,0.479926836
2022/1/18 15:00,81.9,84.89,81.9,4305880,0.582187101
2022/1/19 10:30,80.84,84.34,79.39,11373658,0.710282977
2022/1/19 11:30,82.33,84.11,80.36,3733261,0.572186994
2022/1/19 14:00,81.17,83.45,80.67,2273034,0.479249508
2022/1/19 15:00,83.36,83.36,80.99,2356107,0.54901326
2022/1/20 10:30,83.95,88.19,82.53,12664144,0.612704654
2022/1/20 11:30,82.72,85.24,82.2,3093495,0.678910932
2022/1/20 14:00,84.8,86.3,83.3,2910546,0.372945339
2022/1/20 15:00,83.4,83.45,81.92,4691685,0.532752437
2022/1/21 10:30,77.51,80.98,73.68,14779771,0.702773644
2022/1/21 11:30,75.81,76.85,75.12,2020394,0.5682007
2022/1/21 14:00,75.81,76.48,75.3,1499854,0.521336751
2022/1/21 15:00,75.8,76.14,74.03,4630423,0.506304845
2022/1/24 10:30,72.4,79.87,72,8438589,0.663091946
2022/1/24 11:30,77.24,77.54,75.4,1810168,0.59326652
2022/1/24 14:00,75.45,76.31,75,1262320,0.389761856
2022/1/24 15:00,75.16,75.56,74.48,1804079,0.48180615
2022/1/25 10:30,75.01,76,72.35,4700862,0.329450809
2022/1/25 11:30,72.87,72.93,71.5,2499712,0.294974673
2022/1/25 14:00,72.25,72.49,70.48,2288711,0.312528534
2022/1/25 15:00,71.41,71.63,69.88,2919516,0.528757629
2022/1/26 10:30,69,71.7,64.15,8926219,0.502118474
2022/1/26 11:30,64.81,65.25,63.23,3233193,0.548710454
2022/1/26 14:00,63.5,64.1,63.02,3093419,0.466287764
2022/1/26 15:00,63.37,63.76,62.7,2259831,0.49130478
2022/1/27 10:30,65,65.99,61.95,3882135,0.590822752
2022/1/27 11:30,62.22,62.7,61.59,1471576,0.354210714
2022/1/27 14:00,62.16,64.3,61.51,3034132,0.506834595
2022/1/27 15:00,63.11,63.23,62,3079556,0.555523938
2022/1/28 10:30,62.72,63.11,59.69,3582490,0.461554491
2022/1/28 11:30,60.61,60.74,59.75,1779602,0.554307488
2022/1/28 14:00,59.9,60.78,59.38,1996402,0.269140482
2022/1/28 15:00,59.75,59.84,58.91,2335132,0.313128838
2022/2/7 10:30,60,60.67,58.08,3804637,0.542820257
2022/2/7 11:30,59.35,59.41,58.49,1389808,0.355618514
2022/2/7 14:00,59.1,59.15,58.18,1086983,0.618640055
2022/2/7 15:00,58.51,58.97,58.31,1661409,0.74733646
2022/2/8 10:30,58,58.9,57.16,2260694,0.547038145
2022/2/8 11:30,57.89,57.94,57.11,1281742,0.553724074
2022/2/8 14:00,57.13,57.69,56.86,1242331,0.376037808
2022/2/8 15:00,57.08,57.5,56.96,1628512,0.386053314
2022/2/9 10:30,56.7,57.78,56.3,2693499,0.402464662
2022/2/9 11:30,57.19,58.22,56.91,2940218,0.307699416
2022/2/9 14:00,57.73,57.92,57.06,1336873,0.545093247
2022/2/9 15:00,57.43,57.92,57.27,1578997,0.435441967
2022/2/10 10:30,57.93,58.34,56.88,3035121,0.35451907
2022/2/10 11:30,56.94,57.31,56.7,2038681,0.28235599
2022/2/10 14:00,57,57,56.05,2621382,0.075700337
2022/2/10 15:00,56.25,56.54,55.9,2144175,0.237339687
2022/2/11 10:30,56.05,56.77,54.6,2409129,0.216198173
2022/2/11 11:30,54.76,55.09,54.6,1056195,0.269277647
2022/2/11 14:00,54.66,54.74,53.77,1688279,0.455585249
2022/2/11 15:00,53.8,53.94,53.02,2340506,0.317425437
2022/2/14 10:30,55.31,62.14,55.31,10765225,0.697118615
2022/2/14 11:30,60,60.55,59.53,1225624,0.495265028
2022/2/14 14:00,59.96,60,58.79,1422921,0.684034747
2022/2/14 15:00,59.17,60.1,58.83,2159802,0.534931489
2022/2/15 10:30,59,62.11,57.89,5339200,0.635541042
2022/2/15 11:30,59.85,59.86,58.7,1800937,0.557533258
2022/2/15 14:00,59.05,59.05,57.99,1626927,0.497230084
2022/2/15 15:00,58.53,59.13,58.16,1777673,0.440669501
2022/2/16 10:30,58.5,60.38,57.88,3609040,0.702935819
2022/2/16 11:30,60.15,62.68,59.87,3840861,0.716112315
2022/2/16 14:00,61.22,61.81,60.81,1255893,0.565020432
2022/2/16 15:00,61.56,61.8,60.81,1172477,0.718220091
2022/2/17 10:30,60.57,61.68,59.69,3387342,0.536852531
2022/2/17 11:30,60.8,60.97,60.21,799236,0.542689528
2022/2/17 14:00,60.67,61.37,60.2,1400579,0.517741566
2022/2/17 15:00,60.83,60.96,60.2,1342821,0.603961258
2022/2/18 10:30,60.39,64.64,60.21,6119705,0.572474915
2022/2/18 11:30,63.47,66.18,63.35,2910464,0.536670177
2022/2/18 14:00,65.02,65.8,64.67,1304364,0.705347035
2022/2/18 15:00,64.95,65.49,64.57,1474140,0.571101185
2022/2/21 10:30,64.3,67.08,64,4211260,0.507070389
2022/2/21 11:30,65.31,66.68,64.7,1709470,0.554418708
2022/2/21 14:00,66.56,69.9,66.47,3176083,0.64330196
2022/2/21 15:00,69.81,69.99,68.65,2295706,0.753926813
2022/2/22 10:30,68,68.98,65.48,5739101,0.755922026
2022/2/22 11:30,66.5,67.21,66.03,1183265,0.70521732
2022/2/22 14:00,66.5,67.41,66,1626315,0.669934411
2022/2/22 15:00,66.54,67.75,66.06,1488168,0.669934411
2022/2/23 10:30,67.22,72.22,67.08,5397459,0.633675742
2022/2/23 11:30,70.91,71.63,70.65,1014122,0.630686168
2022/2/23 14:00,70.68,70.83,69.3,1575877,0.390317819
2022/2/23 15:00,69.8,70.13,69.61,1026927,0.671899327
2022/2/24 10:30,69.5,74.29,68.88,5445108,0.502614103
2022/2/24 11:30,73.71,75.64,73.03,3095320,0.553285383
2022/2/24 14:00,73.91,73.91,70.71,4315668,0.534829058
2022/2/24 15:00,70.72,72.23,70,3284671,0.631104452
2022/2/25 10:30,73.3,73.85,70.75,5385233,0.674323839
2022/2/25 11:30,73.01,74.97,72.93,3165712,0.676171899
2022/2/25 14:00,73.33,75.02,73.26,1776208,0.696118562
2022/2/25 15:00,74.36,74.37,73.45,1614816,0.722544695
2022/2/28 10:30,72.99,74.47,69.5,5935379,0.722708129
2022/2/28 11:30,71.9,71.93,69.46,3270364,0.516024946
2022/2/28 14:00,71.33,71.42,70.2,981583,0.190169838
2022/2/28 15:00,71.1,72.71,71.05,1963933,0.726901855
2022/3/1 10:30,71,73.5,70.97,3175648,0.732519795
2022/3/1 11:30,72.74,72.75,70.79,1626224,0.634215322
2022/3/1 14:00,70.79,72.46,70.6,1918505,0.80309355
2022/3/1 15:00,72.12,72.41,71.57,1298464,0.625578605
2022/3/2 10:30,71.9,71.9,69.18,3585600,0.499931385
2022/3/2 11:30,69.43,71.37,69.41,1499628,0.458797894
2022/3/2 14:00,71.3,71.3,70.06,920516,0.223721691
2022/3/2 15:00,70.88,71.86,70.47,1356345,0.504229972
2022/3/3 10:30,71.69,77.16,71.69,8401211,0.613783649
2022/3/3 11:30,77.12,80.34,76.8,4247151,0.695195143
2022/3/3 14:00,79.31,79.5,77.88,1919401,0.397509174
2022/3/3 15:00,77.95,78.04,76.12,2812478,0.494931144
2022/3/4 10:30,76,80.29,75.66,7160147,0.773300871
2022/3/4 11:30,79.11,79.3,77.61,2075357,0.645317833
2022/3/4 14:00,78,78.49,76.6,2117694,0.808996775
2022/3/4 15:00,76.83,77.64,76.55,2112427,0.748081374
2022/3/7 10:30,78.58,81.47,77.5,8083682,0.496562868
2022/3/7 11:30,81.31,81.31,79.59,1268198,0.499676543
2022/3/7 14:00,79.58,79.87,78.34,1415264,0.463186656
2022/3/7 15:00,78.4,79.01,78.14,1819503,0.600989959
2022/3/8 10:30,75,76.88,72.01,8275360,0.458971717
2022/3/8 11:30,72.54,72.8,70,3700108,0.503122609
2022/3/8 14:00,70.99,71.54,68.18,2535624,0.447509252
2022/3/8 15:00,68.52,69.54,67.3,4080462,0.285094761
2022/3/9 10:30,68.01,70.45,66.2,5909951,0.415700012
2022/3/9 11:30,68.02,68.75,67.38,1615625,0.343341725
2022/3/9 14:00,67.5,68.49,65.88,2879229,0.724913715
2022/3/9 15:00,67.63,69.2,66.89,2374278,0.626919611
2022/3/10 10:30,71,71.48,68.4,4585575,0.72566455
2022/3/10 11:30,69.56,72,69.38,2109212,0.494843614
2022/3/10 14:00,71.53,74.55,70.99,5001811,0.608063213
2022/3/10 15:00,73.5,76.32,73.3,3906914,0.454783541
2022/3/11 10:30,76.8,80.25,75.2,10728285,0.608911211
2022/3/11 11:30,79.93,79.96,76.8,2622539,0.675760832
2022/3/11 14:00,77.72,81.47,77.6,5293128,0.548074347
2022/3/11 15:00,81.02,82.1,79.91,3884298,0.48250445
2022/3/14 10:30,85.02,90.4,82.8,15406761,0.585779794
2022/3/14 11:30,84.5,87,84.13,1927410,0.4931981
2022/3/14 14:00,86.23,86.71,80.66,3365146,0.393408159
2022/3/14 15:00,81.51,83.3,79.15,6291618,0.373266669
2022/3/15 10:30,77,81.8,76.76,9801915,0.439559754
2022/3/15 11:30,80.46,81.8,79.24,2730243,0.817276379
2022/3/15 14:00,80.34,80.5,77.04,3861333,0.486068879
2022/3/15 15:00,77.75,78.32,76.3,3551544,0.54215724
2022/3/16 10:30,80.4,80.45,73.2,10353514,0.623205079
2022/3/16 11:30,74.7,78.3,73.8,3398055,0.651229939
2022/3/16 14:00,78.68,82.5,76.69,6672090,0.421722611
2022/3/16 15:00,76.77,79.08,76.71,3484231,0.40422717
2022/3/17 10:30,77.9,83.34,76,11872861,0.571351605
2022/3/17 11:30,81.57,87.38,80.75,7140494,0.537785424
2022/3/17 14:00,86.73,87.77,82.88,5455142,0.65437994
2022/3/17 15:00,83.28,84.3,82.12,3087790,0.477519012
2022/3/18 10:30,81.88,89.49,81,15000111,0.454416271
2022/3/18 11:30,88.03,89.2,87.29,3433318,0.484345388
2022/3/18 14:00,87.81,91.77,86.6,5662155,0.506863101
2022/3/18 15:00,90.73,93.5,88.76,6945005,0.529503795
2022/3/21 10:30,93.5,93.5,88.18,13436022,0.387268982
2022/3/21 11:30,91.18,92.37,89.61,2701548,0.534540592
2022/3/21 14:00,92,98.3,90.88,7645868,0.518205227
2022/3/21 15:00,94.88,96.3,93.41,3879699,0.586867344
2022/3/22 10:30,92.5,93.87,89.21,8134160,0.658574634
2022/3/22 11:30,90.59,92.02,90,2281940,0.591903769
2022/3/22 14:00,91.75,93.62,90.4,2750737,0.580578294
2022/3/22 15:00,90.99,92.1,88.86,3624355,0.445892767
2022/3/23 10:30,88.23,94.75,88.23,8579902,0.677416792
2022/3/23 11:30,94.1,94.42,91.2,2562559,0.706224683
2022/3/23 14:00,91.6,91.97,89.07,2549632,0.485134087
2022/3/23 15:00,90.71,91.27,89,2673080,0.449858951
2022/3/24 10:30,88.88,92.91,87.01,6026624,0.601396438
2022/3/24 11:30,92.07,92.63,90.16,2188161,0.440823487
2022/3/24 14:00,91.3,93.99,91.3,3963228,0.401073369
2022/3/24 15:00,93.73,94.2,92,3706647,0.326422006
2022/3/25 10:30,92,92.99,88.52,7097030,0.423114449
2022/3/25 11:30,90,92.31,89.7,2054559,0.287734671
2022/3/25 14:00,89.96,90.74,88.8,1717407,0.785199592
2022/3/25 15:00,89.58,89.93,87.8,3221124,0.810303872
2022/3/28 10:30,88.51,91.79,88.25,6446432,0.637239502
2022/3/28 11:30,88.5,89.65,87.8,1875215,0.327797213
2022/3/28 14:00,88.27,89,87.56,1555006,0.30918887
2022/3/28 15:00,88.49,88.9,84.83,5125535,0.348450507
2022/3/29 10:30,85.1,87.25,84.3,5016257,0.446049794
2022/3/29 11:30,85.6,88.16,85.29,2371993,0.502709528
2022/3/29 14:00,86.48,87.69,84.78,1888541,0.450093941
2022/3/29 15:00,85.56,86.02,82.81,4145719,0.464554924
2022/3/30 10:30,83.95,85.39,81,5987705,0.181176724
2022/3/30 11:30,85.2,86.18,84.53,2671777,0.328449546
2022/3/30 14:00,85.68,86.34,85.18,1510727,0.60461457
2022/3/30 15:00,85.67,86.99,85.52,2561759,0.505759724
2022/3/31 10:30,85,88.77,84.32,6402673,0.647607352
2022/3/31 11:30,87.14,88.2,86.52,2052869,0.227885383
2022/3/31 14:00,87.85,88,84.89,3040643,0.504098372
2022/3/31 15:00,85.19,87.25,85.18,2165661,0.393989173
2022/4/1 10:30,85.79,86.27,82.86,5336043,0.706455712
2022/4/1 11:30,83.8,84.56,82.88,1844230,0.554059851
2022/4/1 14:00,83,83.98,82.5,1699945,0.524906248
2022/4/1 15:00,83.94,85.54,83.55,2231269,0.504200722
2022/4/6 10:30,85.1,86.4,83.83,4170109,0.702031647
2022/4/6 11:30,84.94,85.6,84.2,1040814,0.704897234
2022/4/6 14:00,84.41,84.47,80.01,4308401,0.425759114
2022/4/6 15:00,80.97,81.12,78.91,3751167,0.4148834
2022/4/7 10:30,80,81.44,77.7,4419938,0.508381751
2022/4/7 11:30,79.53,80.8,79.2,1306367,0.431416575
2022/4/7 14:00,79.44,80.17,79,1355041,0.432754958
2022/4/7 15:00,80,80.67,79.64,1283035,0.758278252
2022/4/8 10:30,79.9,80,75.91,5096919,0.284986246
2022/4/8 11:30,77.38,78.28,76.56,1122583,0.165696941
2022/4/8 14:00,77.57,78.82,77.33,1090400,0.481980208
2022/4/8 15:00,77.73,77.97,76.9,1705339,0.454909853
2022/4/11 10:30,77.46,79.8,75.66,4143719,0.089096599
2022/4/11 11:30,75.8,77.53,75.77,1167645,0.411766635
2022/4/11 14:00,77.25,78.62,76.29,1248203,0.643755146
2022/4/11 15:00,76.89,77.13,75.8,1842539,0.634038684
2022/4/12 10:30,76.99,76.99,73.39,3613562,0.267756381
2022/4/12 11:30,73.89,74.53,73.61,1507766,0.355825653
2022/4/12 14:00,74.23,75.77,73.55,1572576,0.934404164
2022/4/12 15:00,74.8,75.19,74.2,1810958,0.516607116
2022/4/13 10:30,74.3,75.5,72.13,3082415,0.425627345
2022/4/13 11:30,72.4,73.02,71.47,1916501,0.395340263
2022/4/13 14:00,71.6,74.01,70.51,2724616,0.401380336
2022/4/13 15:00,73.25,73.35,71.02,1703612,0.475719113
2022/4/14 10:30,72.5,75.98,71.75,5279280,0.396034593
2022/4/14 11:30,74.89,76.8,73.68,2854040,0.74381529
2022/4/14 14:00,76.11,76.85,75.66,1693084,0.593956339
2022/4/14 15:00,76.51,76.82,75.82,1624645,0.569179813
2022/4/15 10:30,76.5,81.49,75.5,7146394,0.381316911
2022/4/15 11:30,80.51,82.93,80.14,3790049,0.581076427
2022/4/15 14:00,82.8,87.8,82.6,6223809,0.551401693
2022/4/15 15:00,86.9,87.5,84.1,2929202,0.560904663
2022/4/18 10:30,87.03,89.48,84.81,9950900,0.599909463
2022/4/18 11:30,87.91,88.2,86.61,1386019,0.55382101
2022/4/18 14:00,87.36,88.38,86.6,2254520,0.550910054
2022/4/18 15:00,88.3,88.89,87.2,2464446,0.532440085
2022/4/19 10:30,86.53,89.98,85.85,5073138,0.588324248
2022/4/19 11:30,86.73,87.14,85.4,2315260,0.475967178
2022/4/19 14:00,85.83,86.69,84.73,2358810,0.599105555
2022/4/19 15:00,84.81,86.13,84.73,1647337,0.6758456
2022/4/20 10:30,85,86.25,82.51,4695638,0.391057399
2022/4/20 11:30,83,84.54,82.89,1392273,0.328687743
2022/4/20 14:00,83.56,83.92,81.5,3009660,0.550386155
2022/4/20 15:00,82.1,82.94,81.6,2097935,0.567828933
2022/4/21 10:30,82.94,88.2,82.9,7174196,0.7245557
2022/4/21 11:30,87.22,87.22,85.69,2007147,0.650927044
2022/4/21 14:00,85.86,87.49,85.28,2137451,0.481275312
2022/4/21 15:00,85.79,86.16,84.7,2342412,0.322888438
2022/4/22 10:30,86.08,86.08,82.4,3801935,0.565066537
2022/4/22 11:30,83.48,84.25,82.8,1141422,0.498796119
2022/4/22 14:00,83.61,85.38,83.3,1338255,0.433593886
2022/4/22 15:00,85,85.35,83.39,1707674,0.396326954
2022/4/25 10:30,82.65,87,82.13,4779292,0.64355459
2022/4/25 11:30,84.28,85.98,84.2,1695002,0.688706544
2022/4/25 14:00,84.5,85.28,81.5,2289383,0.34638833
2022/4/25 15:00,81.56,85.5,80.77,3781329,0.650916882
2022/4/26 10:30,82.11,85,82,4476089,0.362639561
2022/4/26 11:30,84.95,85.5,83.5,1729699,0.478157263
2022/4/26 14:00,83.96,84.68,82.86,1658931,0.755973286
2022/4/26 15:00,83.75,84.49,82.8,2394088,0.683608114
2022/4/27 10:30,81.99,83.28,76.51,6450019,0.605187333
2022/4/27 11:30,81,81.8,79.51,1112103,0.590398537
2022/4/27 14:00,81.05,82.5,80.41,1798502,0.583811265
2022/4/27 15:00,81.73,81.97,81,1484419,0.502733236
2022/4/28 10:30,82.04,82.92,78.4,4623234,0.463239666
2022/4/28 11:30,82.5,84,81.85,2314298,0.444635518
2022/4/28 14:00,83.26,96.8,82.2,7330314,0.649719581
2022/4/28 15:00,93.51,97.44,92.5,7319073,0.651782639
2022/4/29 10:30,93,95.8,92.11,6721219,0.500094326
2022/4/29 11:30,94.45,98.9,93.66,3948042,0.704118771
2022/4/29 14:00,98.2,98.37,95.45,3162282,0.533165967
2022/4/29 15:00,96.85,98.22,95,3523685,0.395161071
2022/5/5 10:30,97,103.4,95.7,10257028,0.563607827
2022/5/5 11:30,101.89,103.74,100.84,2559360,0.593338497
2022/5/5 14:00,103,104.76,102,2696888,0.551122543
2022/5/5 15:00,102.32,102.69,100.7,2387838,0.659857152
2022/5/6 10:30,97.22,103.7,97.2,5850194,0.532110565
2022/5/6 11:30,103,104.13,101.02,2473526,0.431712418
2022/5/6 14:00,101.05,102.28,97.14,3475817,0.519927713
2022/5/6 15:00,98.01,100.5,97.5,2057672,0.558859935
2022/5/9 10:30,99.97,102.48,97.58,5039709,0.496677365
2022/5/9 11:30,99.14,106.17,98.6,5718250,0.494928482
2022/5/9 14:00,104.8,107.63,104.5,4416785,0.628678902
2022/5/9 15:00,107.3,108.05,105.9,2931694,0.556423122
2022/5/10 10:30,106.34,113.4,105.99,10027834,0.56577295
2022/5/10 11:30,110.21,110.9,106.5,3663579,0.487325058
2022/5/10 14:00,106.81,108.78,102.3,5836589,0.369703229
2022/5/10 15:00,103.86,108,103.5,3093743,0.358000749
2022/5/11 10:30,107.03,110.8,105.8,6800971,0.468570839
2022/5/11 11:30,109.25,111.96,108.51,3529063,0.565179145
2022/5/11 14:00,111.99,121,111.99,9006514,0.604504718
2022/5/11 15:00,115.02,116.47,113.48,2989601,0.660964706
2022/5/12 10:30,116.57,126.25,116.2,14634089,0.545502915
2022/5/12 11:30,124.6,131.42,123.63,7401367,0.531072589
2022/5/12 14:00,128.19,129.5,117.8,8398267,0.364381329
2022/5/12 15:00,119.66,125.95,119.57,3745594,0.354358938
2022/5/13 10:30,127.2,128,120.81,11828793,0.602637954
2022/5/13 11:30,126.75,128.84,125,3107018,0.581555993
2022/5/13 14:00,127,130.68,125.72,3807595,0.592315625
2022/5/13 15:00,129.85,129.86,125.84,4214814,0.540219636
2022/5/16 10:30,126,126,117.85,13053090,0.471288846
2022/5/16 11:30,118.05,119.77,113.5,5358779,0.49301295
2022/5/16 14:00,117.92,122.88,116.96,3691393,0.584441839
2022/5/16 15:00,122.58,125.2,120.21,4907379,0.575495287
2022/5/17 10:30,123,126.66,113,13196297,0.445287241
2022/5/17 11:30,113.36,115.02,108.5,8456069,0.38643487
2022/5/17 14:00,109,113,109,3872758,0.423235316
2022/5/17 15:00,112.58,114,110,4479305,0.33313652
2022/5/18 10:30,108.06,115.7,106.7,11498811,0.541138633
2022/5/18 11:30,111.77,112.9,109.47,2608393,0.511786811
2022/5/18 14:00,110,110.98,106.82,5104376,0.459676546
2022/5/18 15:00,107.91,109.73,106.88,4010125,0.418082836
2022/5/19 10:30,109,111.7,106,8142308,0.543059027
2022/5/19 11:30,108.77,114.78,108.56,6194959,0.506235746
2022/5/19 14:00,114.12,117.88,114.12,4548865,0.591369135
2022/5/19 15:00,115.87,116.76,113.15,3328173,0.532364367
2022/5/20 10:30,123,125.19,111,13695802,0.559060906
2022/5/20 11:30,112.46,113.28,106.5,6286067,0.39582987
2022/5/20 14:00,107.4,113.95,107.4,4635444,0.406033306
2022/5/20 15:00,112.87,113.44,109.88,3541857,0.37078289
2022/5/23 10:30,109,112.12,106,7146267,0.518580791
2022/5/23 11:30,107.99,108.44,105,5852618,0.394341292
2022/5/23 14:00,106.2,107.6,105.7,2037317,0.430253302
2022/5/23 15:00,106,107.91,103.3,8440450,0.472462297
2022/5/24 10:30,109.59,109.59,88.3,27881078,0.481086341
2022/5/24 11:30,88.95,92.49,88.5,4739114,0.418534978
2022/5/24 14:00,89.76,92.21,87,5426981,0.380943469
2022/5/24 15:00,88,88,85.6,9047094,0.384407882
2022/5/25 10:30,85,88.73,82.87,13053244,0.511087247
2022/5/25 11:30,86.23,90.83,85.6,6070850,0.54869301
2022/5/25 14:00,90.72,91.5,88.25,4899075,0.553841499
2022/5/25 15:00,88.8,89.29,87.8,3255410,0.496911779
2022/5/26 10:30,88.5,92.86,85.56,13670344,0.570196397
2022/5/26 11:30,90.58,91.48,90,2097429,0.527753648
2022/5/26 14:00,91.32,91.93,89.54,2531803,0.490752101
2022/5/26 15:00,90.15,90.53,88.7,3326660,0.537532253
2022/5/27 10:30,89.95,91,86.95,6068405,0.603279154
2022/5/27 11:30,87.87,88.2,86.1,3214317,0.472788279
2022/5/27 14:00,87.52,88.36,86.71,1918067,0.418185703
2022/5/27 15:00,86.77,87.24,85.49,3564114,0.512853328
2022/5/30 10:30,85.16,85.18,79.9,11444353,0.340163286
2022/5/30 11:30,82.58,83.35,81.78,2581715,0.382038526
2022/5/30 14:00,82.05,82.9,81.32,2316999,0.442681057
2022/5/30 15:00,81.66,83.58,81.56,3304042,0.461572244
2022/5/31 10:30,82.57,83.9,80.9,5293633,0.395714589
2022/5/31 11:30,81.72,84.3,81.7,3034537,0.341537251
2022/5/31 14:00,82.41,84.45,82.41,3390564,0.513668434
2022/5/31 15:00,83.03,84.48,82.48,3510900,0.433328343
2022/6/1 10:30,83,83,76.62,15166974,0.272640397
2022/6/1 11:30,78.47,78.74,75.88,6073706,0.308168386
2022/6/1 14:00,75.88,75.88,70.82,14690966,0.381998579
2022/6/1 15:00,73.37,73.5,72,3884849,0.370082001
2022/6/2 10:30,72.3,75.6,72.3,11569488,0.364299915
2022/6/2 11:30,73.8,74.05,72.72,2956093,0.358567729
2022/6/2 14:00,73.91,75.2,73.91,2855652,0.471947928
2022/6/2 15:00,75.12,76.25,75.12,4610347,0.482229818
2022/6/6 10:30,73.74,74.99,73.28,5993821,0.407274468
2022/6/6 11:30,74.2,76.9,74.2,4232234,0.442685399
2022/6/6 14:00,76.75,78,76.75,4236058,0.59555221
2022/6/6 15:00,77.77,78.23,76.98,3743917,0.541439655
2022/6/7 10:30,77.36,82.3,76.8,11801589,0.48613289
2022/6/7 11:30,80.97,84.4,79.99,5587025,0.462226639
2022/6/7 14:00,84.32,84.7,82.52,4585482,0.56509723
2022/6/7 15:00,83.49,84.15,82.9,3061743,0.589855696
2022/6/8 10:30,82.1,85.7,81.2,7231574,0.606493913
2022/6/8 11:30,84.37,84.57,81.88,3314273,0.588995343
2022/6/8 14:00,83.06,83.46,82,1979842,0.427947964
2022/6/8 15:00,82.85,84.7,82.8,2440287,0.445959712
2022/6/9 10:30,82.74,85,82.4,3650088,0.603551732
2022/6/9 11:30,83.21,84.26,82.96,1564247,0.694412196
2022/6/9 14:00,83.27,83.8,82,2266980,0.600859059
2022/6/9 15:00,83.73,85.18,83.5,4277410,0.585307281
2022/6/10 10:30,85,89.52,84.1,7644215,0.455502688
2022/6/10 11:30,87.92,88.06,85.6,3082876,0.432214572
2022/6/10 14:00,86.2,88.33,85.8,3872897,0.51210434
2022/6/10 15:00,86.98,87.43,85.91,4281084,0.515321329
2022/6/13 10:30,86,86,81.5,7724291,0.571033419
2022/6/13 11:30,84.7,84.9,82.8,2058813,0.502339512
2022/6/13 14:00,82.99,84.56,82.86,1557962,0.392163405
2022/6/13 15:00,83.15,83.66,82.6,2044382,0.42595411
2022/6/14 10:30,82,85.3,81.71,5101681,0.517422769
2022/6/14 11:30,82.72,82.74,80.8,2199449,0.447388457
2022/6/14 14:00,81.63,82.3,81.03,1078313,0.483822329
2022/6/14 15:00,81.95,83.16,81.6,1888137,0.534183478
2022/6/15 10:30,81,83.32,80.05,4959811,0.548500648
2022/6/15 11:30,80.66,82.25,80.56,1431529,0.546425451
2022/6/15 14:00,82.21,82.5,81.21,1946360,0.436462399
2022/6/15 15:00,82.04,82.06,80.05,2412903,0.299569575
2022/6/16 10:30,80.33,82.46,80.33,4663461,0.736006752
2022/6/16 11:30,81.45,82.4,81.16,1230535,0.579019682
2022/6/16 14:00,81.5,81.65,80.11,2060390,0.329274783
2022/6/16 15:00,80.3,80.99,80.26,1937681,0.358091464
2022/6/17 10:30,79.66,81,79,2887255,0.591227896
2022/6/17 11:30,80.35,80.58,78.71,1981192,0.514862237
2022/6/17 14:00,79.74,89.58,79.74,12071194,0.557383271
2022/6/17 15:00,86.45,87.8,85,5000039,0.522911234
2022/6/20 10:30,85,85,80.9,7646206,0.380662198
2022/6/20 11:30,81,82.44,80.94,2274094,0.418414046
2022/6/20 14:00,81.4,81.83,80.37,3138480,0.344473229
2022/6/20 15:00,80.47,81.1,80.3,2588165,0.416502221
2022/6/21 10:30,79.81,80.3,76.35,5607836,0.445108998
2022/6/21 11:30,79.48,81.5,79.31,2121548,0.410134645
2022/6/21 14:00,80.58,81.06,79.23,1549450,0.542920145
2022/6/21 15:00,79.25,79.85,78.89,1791189,0.340427693
2022/6/22 10:30,79.4,82,79.03,4751602,0.698681617
2022/6/22 11:30,79.65,79.72,77.89,2796549,0.438156169
2022/6/22 14:00,78.4,79.2,78.05,1613011,0.46950325
